0,136117
1,2395
10,97
11,64
12,30
121,1
124,4
13,46
14,15
15,24
153,1
16,12
17,14
18,21
19,17
193,1
2,811
20,58
21,85
22,79
23,100
24,105
25,26
26,23
27,12
270,3
273,1
28,11
284,2
287,1
29,17
294,3
3,346
30,16
301,3
31,13
311,2
318,3
319,1
32,5
327,2
328,5
33,10
331,2
334,1
34,9
35,35
36,9
37,6
379,1
38,2
39,2
399,3
4,219
40,1
401,2
403,2
408,3
409,7
41,3
411,1
412,2
418,1
42,4
433,1
44,2
5,169
54,2
55,1
550,1
551,2
57,2
58,1
6,183
7,117
78,1
8,78
9,96
98,4
