1012351,2
10124,2
101242,15
10125,1
10126,1
10127,4
101271,2
10128,5
101286,1
101287,3
10129,3
101292,1
1013,13
10130,2
10131,3
101310,1
1013144,1
101318,1
10132,7
101325,1
10133,4
101337,1
10134,2
10135,1
101354,1
10136,2
101368,1
10137,5
1013769,1
101379,1
10138,4
10139,3
101398,1
1014,16
10140,3
101405,1
10141,3
101410,1
101413,1
1014168,1
10142,2
10143,4
101434,1
10144,3
1014459,1
1014477,1
10145,2
101450,1
101455,1
10146,1
10147,1
101471,7
10148,3
101481,2
10149,8
101492,1
101496,1
101498,1
1015,15
10150,2
101501,1
10151,1
10152,2
101529,1
10153,1
10154,3
1015479,1
10155,2
101551,1
101555,1
10156,3
101578,1
10158,4
101582,1
10159,3
1016,18
10160,4
101604,1
101613,1
1016194,1
10162,2
10163,5
10164,3
101640,1
10165,1
101656,1
10166,4
101666,1
10167,4
101677,2
10169,6
1017,14
10170,1
10171,2
101718,1
10172,1
1017255,1
10173,5
101732,1
10174,3
10175,3
10176,4
10177,5
10179,1
101792,1
1018,18
10181,1
101814,1
10183,2
10184,3
10185,1
101858,1
10186,8
1018602,1
10187,4
101874,1
10188,4
101885,1
101886,1
10189,6
101898,1
1019,25
10190,4
101904,1
101907,1
10191,2
101918,1
10192,4
101924,1
10193,1
101934,1
101936,1
101937,1
10194,5
1019434,1
10195,4
101954,1
10196,1
10197,1
10198,4
10199,4
1019962,1
102,20
1020,12
10200,2
102003,1
10201,4
102017,1
10202,3
102020,1
102021,1
10203,2
102033,1
10204,1
102041,2
102043,1
10205,1
102057,1
10206,3
102060,1
10207,1
102074,1
10208,7
102087,2
102088,1
102096,1
1021,14
10210,4
1021031,1
10211,2
102111,1
102118,1
1021181,1
10212,4
102121,2
10213,2
102132,1
10214,2
102144,1
102149,1
10215,4
102155,1
10216,5
102164,1
10217,1
102174,1
102177,1
10218,2
102180,1
10219,1
1022,14
10220,1
102205,1
102208,1
10221,5
102213,1
102215,1
10222,1
102221,1
10223,4
10224,2
102244,1
10225,1
102255,1
102259,6
10226,5
10227,1
10228,2
10229,7
102292,1
102294,1
1023,15
10230,2
102309,1
10231,1
102314,2
10232,4
102324,1
102325,3
10233,1
10234,3
102340,1
102347,1
10235,3
10236,3
10237,4
102374,1
1023835,1
10239,4
1023938,1
102399,1
1024,27
10240,1
10241,1
10242,3
10243,4
102446,1
10245,6
102453,1
10246,1
10247,1
102477,1
1024890,1
10249,4
1025,22
10250,2
102507,1
10251,4
10251188,1
10252,5
102522,1
10253,3
102531,1
10255,2
102559,1
10256,3
102563,1
10257,2
10258,3
102583,1
102588,1
102589,3
10259,5
1026,13
10260,2
10261,3
102618,1
10262,3
10264,4
102643,1
10265,2
102654,1
10266,2
10267,3
10268,2
102684,3
102687,1
10269,2
102693,1
102694,1
1027,29
10270,1
102705,1
102707,1
102709,1
10271,2
102718,1
10272,2
102722,1
10273,2
102737,1
10274,2
10275,4
102750,1
102751,2
10276,7
1027609,1
102762,2
102764,3
10277,4
10278,11
10279,1
1028,27
10281,2
102810,1
10282,1
10283,3
1028302,2
10284,2
102846,1
10285,3
10286,5
10288,1
102883,1
102886,1
102889,1
10289,5
1029,26
102906,1
10291,3
102918,1
10292,4
102929,1
10293,2
102930,1
10294,3
102951,1
1029513,1
102952,2
102957,2
10296,1
10297,5
102977,1
10298,2
10299,4
103,24
1030,8
10300,3
103001,1
103003,1
1030081,1
10301,3
103014,1
1030161,1
10302,3
103024,1
10303,1
103032,1
103036,1
10304,1
103040,1
10305,5
10306,1
103064,1
10307,4
1030787,1
10308,2
103085,1
10309,1
103098,1
1031,21
10311,4
1031137,1
103116,1
10312,2
103127,1
10313,1
103131,1
10314,1
10316,2
103161,3
10317,1
103173,2
10318,1
103187,1
10319,2
103197,1
103199,1
1032,18
10320,2
103205,1
10321,2
103218,1
10322,7
103224,1
1032272,1
10323,8
1032386,1
10324,3
10325,3
10326,3
103264,1
10327,12
10328,5
103283,3
10329,2
103291,1
1033,22
10330,4
1033004,1
103305,1
10331,5
103318,2
10332,2
10333,2
10334,2
103340,1
10335,1
103352,1
103355,1
103357,1
10336,4
10337,2
10338,1
103382,6
103383,1
10339,2
103397,1
1034,17
10340,2
103404,1
10341,2
10342,2
103428,1
10343,6
103438,1
103439,1
10344,2
103440,1
10345,3
10346,5
1034654,5
10347,3
103473,1
1034737,1
103477,1
10348,2
103485,1
10349,2
103492,1
103494,1
1035,25
103503,1
103507,1
10351,3
103515,1
103516,1
10352,2
103524,1
103527,1
10353,2
1035393,1
10354,1
103548,1
10355,1
10356,4
103587,1
10359,1
1036,13
10360,2
103603,1
103606,1
10361,6
103621,2
103626,1
10363,7
10364,2
1036405,1
10365,2
103655,1
10366,3
10367,2
10368,4
10369,4
103697,1
1037,19
10370,1
103703,1
103712,1
10372,5
10373,3
10374,3
10375,3
103751,1
10376,4
10377,1
10378,3
103786,1
10379,1
103790,1
103791,1
103792,1
103794,2
1037955,1
103799,1
1037997,1
1038,12
10380,4
103808,1
10381,1
10382,3
103825,1
103826,1
10383,2
103831,2
103838,19
10384,1
10385,5
103850,1
10386,1
103860,1
103869,2
10387,1
103875,1
10388,2
103880,1
103885,1
1038860,1
10389,2
103897,1
103899,1
1039,12
10390,1
103907,1
10391,3
103912,2
10392,2
103924,1
10393,4
103932,2
10394,6
103945,1
10395,1
103950,1
103957,1
103958,1
10396,2
103966,1
10397,2
104,13
1040,27
10400,5
10401,2
104011,1
104013,1
10402,1
104029,1
10403,5
104038,1
10404,1
104049,1
10405,3
104053,1
104058,1
104059,1
10406,1
104068,1
10407,3
10408,3
10409,1
104094,1
1041,19
10410,2
10411,5
104125,1
104132,1
10414,11
104145,1
104149,1
10415,1
104153,1
1041585,1
10416,6
104161,1
104168,1
10417,4
10418,5
104183,1
104185,1
10419,1
104191,1
104194,2
1042,10
10420,1
104206,1
10421,3
10422,2
10424,3
104246,1
10425,2
10426,4
10427,1
10428,1
104284,1
10429,3
104290,1
1043,27
10430,1
104304,2
10431,3
104315,1
10432,9
10433,6
10434,1
10435,2
1043688,1
10437,5
104383,1
10439,2
104392,1
104393,1
104396,1
104399,1
1044,17
104402,1
104407,1
10441,2
104418,3
10442,4
104422,2
104426,1
10443,2
104436,1
104438,1
10444,1
10445,5
10446,2
104464,1
1044680,1
10447,4
104476,1
104477,1
10449,3
104495,1
1045,12
10450,5
104503,1
10451,3
104514,1
1045149,1
10452,5
10453,1
104532,1
10454,7
104546,1
10455,6
1045547,1
10456,2
1045670,1
10457,9
104573,1
10458,3
104589,2
10459,2
1046,20
10460,1
10461,2
104616,1
10462,6
104628,1
104629,1
10463,1
104635,1
10464,1
10465,1
104654,2
10466,3
10467,1
104678,1
104684,1
10469,1
1047,16
10470,2
104701,1
10471,8
10472,2
104726,1
10473,1
104731,1
104734,1
1047391,1
10474,1
10475,1
1047505,1
104753,2
10476,2
104770,1
104776,2
104787,1
104789,1
10479,3
1048,16
10480,3
10481,3
104815,1
104816,1
10482,2
104820,1
104822,1
10483,2
10484,2
10485,2
104857,1
10486,3
10487,1
10488,3
104888,2
104889,1
10489,2
104893,1
1049,15
104901,2
104905,1
10491,2
10492,1
10493,1
104931,1
104936,1
104937,1
10494,1
10494093,1
10495,2
104952,1
104958,1
10496,2
104968,1
10497,2
104978,1
10498,2
104981,1
10499,1
104997,1
105,22
1050,26
10500,4
10501,2
105018,1
10502,4
10503,3
105031,1
105032,1
105038,1
10504,2
10505,3
105056,1
10506,7
105064,1
10507,3
1050779,1
10508,3
105082,1
10509,2
1050970,1
105098,1
105099,1
1051,25
10510,1
105100,1
105102,2
1051092,1
10511,1
10512,3
105120,1
105122,1
10513,4
105133,1
10514,4
10515,3
10516,2
105166,1
10517,1
105170,1
10518,7
10519,5
105191,1
1052,29
10520,7
105204,1
10521,6
10522,7
1052282,1
105229,1
10523,4
10524,1
10525,4
105259,1
10526,3
1052625,1
105269,1
105277,1
10528,7
105287,1
105289,1
10529,5
1053,18
10530,1
10531,3
105312,1
10532,4
105323,2
10533,6
10534,1
105343,1
10535,2
105358,1
105364,1
10537,4
105380,1
105381,1
10539,7
105393,1
1054,14
10540,6
105402,1
10541,3
105412,1
105417,1
10542,2
105428,1
10543,2
1054398,2
10544,5
105443,1
105445,1
1054475,1
10546,3
10547,5
105470,1
105478,1
10548,5
105481,1
10549,6
105490,1
105499,1
1055,19
10550,2
105502,1
10551,2
105515,1
105517,1
10552,3
10553,4
10554,1
10555,4
1055597,1
10556,2
105566,1
10557,3
10558,5
105585,1
105587,1
10559,4
1056,14
10560,6
105609,1
10561,2
105619,1
10562,3
10563,3
105635,1
10564,3
10565,2
105654,1
10566,3
105661,1
105667,1
10567,1
105676,1
10568,5
1056819,1
105688,1
1057,28
10570,3
10571,2
105715,2
10572,2
10573,1
1057325,1
105733,3
10574,4
105743,1
10575,3
105754,1
10576,4
1057604,1
10577,5
105776,2
10578,6
105781,2
10579,2
105799,2
1058,19
10580,2
10581,1
105815,1
10582,3
105820,1
10583,2
1058361,1
10584,7
105843,1
10585,4
10586,2
10587,2
105873,1
10588,2
10589,1
1059,17
10590,5
10591,4
10592,1
105920,1
10593,4
105933,1
1059391,1
10594,1
105943,1
105948,1
10595,1
105959,1
10596,6
105963,1
105966,1
10597,4
10598,1
105984,2
10599,8
106,15
1060,18
10600,2
1060060,2
1060091,1
10601,2
1060140,1
1060243,2
10603,1
10604,1
106044,1
10605,1
106057,2
10606,2
10607,3
10608,4
10609,3
106096,1
1061,18
10610,1
106109,1
10611,3
10612,5
1061250,1
10613,1
106131,1
1061389,3
10615,2
106153,1
1061551,2
10616,1
106165,1
10617,2
10618,3
10619,3
106190,1
106196,1
1062,18
10620,2
106200,1
106209,2
10621,1
10622,4
106220,2
106222,1
10623,1
10624,3
106244,1
10625,2
106255,2
10626,6
106260,1
1062618,2
10627,1
106275,1
10628,2
106283,1
1062854,1
106286,1
10629,3
106297,1
1063,15
10630,10
106305,4
10631,1
1063127,2
106314,1
10632,2
106325,1
10633,4
106335,1
10634,2
106346,1
10635,3
106351,1
10636,3
10637,1
106381,1
1063855,1
10639,6
1064,21
10640,5
106400,2
106407,2
106413,1
10642,2
106420,1
106427,1
10643,3
106436,1
10644,10
106444,1
106446,1
106449,1
10645,4
10646,5
10647,5
10648,5
106485,2
10649,4
1065,21
106503,1
106515,1
106519,1
10652,4
10653,1
106539,1
106545,1
106549,2
10655,3
106552,1
106554,1
106557,2
10656,3
10657,4
10658,2
1065847,1
10659,4
106592,1
106595,1
1066,19
106603,1
10661,2
106615,1
10663,2
1066346,1
10664,2
10665,5
10666,9
106663,1
10667,6
106670,1
1066772,1
106678,1
10668,6
1066885,1
106689,1
106698,1
1067,22
10670,5
106707,1
1067087,2
10672,2
106727,1
10673,2
1067331,1
10674,2
106741,1
106744,1
10675,1
1067569,1
10676,2
106760,3
106768,1
10677,3
10678,3
106782,1
10679,3
1068,17
10680,2
10681,3
10682,6
106829,1
10683,1
106835,1
10684,1
106844,1
10685,2
10686,1
10687,2
106871,1
10688,4
106880,1
106881,2
106883,1
106886,1
10689,4
106894,1
1069,17
10691,4
1069134,2
106915,1
106917,1
10692,6
106926,1
106933,1
1069336,1
10694,3
10695,1
10696,4
1069631,1
10697,2
10698,2
106980,1
106988,1
10699,1
1069909,1
107,11
1070,20
10700,3
10701,1
107015,1
10702,2
107020,1
10703,5
10704,3
107048,1
10705,1
107053,1
10706,2
107060,1
10707,3
10708,1
10709,5
1071,25
10710,1
107103,1
107111,1
107113,1
107117,2
10712,7
107137,1
10714,3
107156,1
10716,6
1071625,6
10718,3
10719,1
107191,1
107199,1
1072,21
10720,7
10721,5
10722,2
10723,3
10724,4
10725,2
107253,1
10726,2
107265,1
107267,1
10727,1
10729,2
107290,1
1073,22
10730,2
107302,1
10731,1
10732,6
107324,1
1073263,1
10733,1
107330,1
10734,1
107346,1
10735,3
1073552,2
1073573,1
10736,2
107367,1
10737,3
107374,1
107379,1
10738,2
107384,1
10739,4
107394,2
107399,1
1074,21
10740,3
10741,2
10742,3
10743,1
107434,1
1074363,1
10744,1
10745,4
107456,1
10746,6
10747,4
10748,4
10749,2
107496,1
1075,8
10750,2
10751,3
107519,1
10752,3
107521,1
1075220,1
107533,8
10754,3
10755,3
10756,3
107568,1
10757,2
107574,2
107577,1
10758,2
107583,1
10759,1
1076,12
10760,5
10762,1
1076287,1
10763,4
10764,2
107643,1
10765,2
1076534,1
10766,4
1076655,1
10767,1
1076860,1
10769,1
1077,20
10770,3
107704,1
10771,2
107712,1
1077141,2
10772,1
10773,2
107740,1
10775,3
107763,1
10777,1
107773,1
10778,2
107781,1
10779,2
1078,19
10780,3
10781,5
107816,1
10782,2
10783,2
107833,1
10784,1
10785,1
107850,1
107859,1
10787,2
10788,8
107884,1
10789,4
107896,1
1079,22
10790,2
107907,1
10791,2
107921,1
10793,2
10795,5
10796,3
10797,2
10798,1
10799,3
108,15
1080,15
10800,1
10802,3
10803,2
108033,2
10804,6
10805,3
10806,4
10807,2
108085,1
10809,2
1081,23
10810,6
108101,1
10811,2
1081173,1
10812,4
108123,2
10813,4
1081361,1
10814,2
10815,3
108152,1
108155,1
10816,3
108164,1
1081748,1
10819,2
108191,2
108192,1
108198,1
1082,21
10820,2
1082024,1
10821,4
108210,1
108213,1
10822,1
108238,1
10824,2
108247,3
10827,1
10828,1
108281,1
10829,2
1083,12
108300,1
108308,1
10831,3
108310,1
108317,1
10832,2
108330,1
10834,1
10835,3
108369,1
10838,1
108381,1
108394,1
1084,16
10840,12
10841,3
108413,2
10842,6
108426,1
10843,1
108430,1
108431,1
10844,3
108448,2
10845,3
108456,1
10846,6
108464,1
10848,1
1084806,1
108483,1
108489,1
10849,1
108491,1
1085,21
10850,3
10851,1
1085183,1
10852,3
108527,1
10853,2
10854,3
108542,1
108545,1
10855,6
10856,3
1085695,1
10858,3
10859,2
108594,1
108598,1
108599,1
1086,12
10860,6
10861,5
108621,1
10863,2
10864,1
108646,1
10865,2
10866,2
108660,1
10867,4
10868,2
108687,1
10869,4
1087,20
10870,2
10871,4
108710,1
10873,1
10874,5
10875,5
108751,1
10876,2
10878,2
108789,1
10879,4
108792,1
1088,28
10880,2
10881,2
10882,2
108828,1
10883,1
10884,3
108842,1
108844,2
108845,1
108847,1
108848,1
10885,4
108853,1
10886,2
108862,1
108869,1
10887,3
108875,1
108881,1
108883,1
10889,2
1089,19
10890,3
10891,4
108914,1
10892,3
108921,1
10893,2
108935,1
10894,4
108941,1
108948,1
10895,3
10896,2
108965,1
108967,1
10897,2
10898,2
108990,1
108996,3
109,12
1090,17
10900,2
10901,5
10902,1
109021,1
109025,1
10903,2
10904,4
10905,3
109068,2
10907,1
10908,2
1090876,1
10909,1
109098,2
1091,23
10910,3
109113,2
109114,1
10912,2
10913,3
109134,2
109138,1
10914,3
109144,1
109146,1
109149,1
10915,2
1091506,1
109153,1
10916,2
1091693,1
10917,10
10918,4
10919,2
1092,15
10920,6
109207,1
10921,7
10922,6
10923,2
10924,4
109249,1
10925,4
1092539,1
10926,5
1092679,1
10927,1
109276,1
10929,1
1093,17
10930,6
109301,1
109306,1
10931,7
109316,1
10932,2
109329,3
10933,5
10934,3
1093481,1
10935,3
10936,3
109364,2
10937,2
109374,1
1093779,1
10938,3
10939,5
1094,16
10941,1
10942,3
10943,1
10944,2
10945,1
10946,5
10947,1
10948,2
10949,3
109490,1
109493,1
109494,1
1095,19
10950,1
10951,1
10952,2
109528,1
109538,1
109544,1
10955,2
10956,4
10957,1
109577,1
10959,4
1096,21
10960,6
10961,2
10962,2
10963,3
109632,1
109638,1
109639,1
10964,1
109641,1
10965,3
10966,2
109667,2
10967,2
109674,1
109675,1
1096794,1
10968,4
10969,5
1097,19
10970,3
109709,1
10971,1
10973,2
10974,3
10975,2
1097591,1
10977,1
109772,1
109781,2
10979,1
109795,1
1098,16
10980,1
1098055,1
10981,3
10982,1
109823,1
10983,4
10984,3
109841,2
10985,4
1098560,1
109857,1
10986,6
10987,2
109872,1
10988,2
109882,1
10989,2
1099,23
10990,6
10991,6
10992,7
109928,1
10993,5
109939,1
10994,1
109941,1
10995,2
10997,6
109978,1
10998,3
10999,2
109993,1
11,17
110,20
1100,14
11000,4
11001,1
11002,1
11003,1
11004,2
11005,3
1100510,1
110057,2
1100590,1
11007,5
110072,1
11008,5
1100883,1
11009,1
110094,1
1100940,1
110095,1
1101,11
11010,4
11011,3
11012,3
11013,1
110134,1
110136,1
11014,4
1101483,1
11015,5
11016,3
110162,1
110165,1
11017,3
11018,2
1101837,1
11019,2
1101972,1
1102,23
11020,2
11021,2
11022,1
11023,1
11024,4
110249,1
11025,4
11026,2
11027,2
11028,1
110284,1
11029,3
1103,32
11030,1
110301,2
110305,1
11031,3
11032,5
11033,2
110333,1
110336,1
110339,2
11034,2
110349,1
11035,4
11036,2
11037,2
1103794,2
11038,2
11039,5
1104,21
11040,4
110400,1
1104031,1
11041,3
11042,2
110422,1
11043,1
110438,5
11044,7
11045,3
110452,1
11046,2
110467,2
110469,1
11047,5
11048,2
11049,2
110497,1
1105,11
11050,1
110512,1
11052,1
11053,6
110531,1
110537,2
110539,1
11054,1
110545,1
11055,3
11056,6
11057,2
1105760,1
11058,5
110586,2
11059,4
110591,2
1106,25
11060,5
110607,1
11061,6
110615,2
11062,5
110627,1
11063,7
11064,2
110641,1
11065,4
110653,1
11066,1
11067,3
110671,2
11068,2
1106840,4
11069,2
1107,22
11070,1
110703,3
110704,2
11071,1
11072,1
11073,5
110734,1
110757,1
11076,1
110769,1
11077,2
11078,4
110781,1
110789,3
11079,1
1108,12
11080,3
110826,1
11083,5
11084,3
11085,5
11086,4
11087,4
11088,5
110883,1
110888,1
11089,7
110892,1
110894,1
110897,1
1109,29
11090,5
11091,3
1109183,1
11092,2
110924,1
11093,2
110938,1
11094,3
110940,1
110943,1
11095,2
110951,2
11096,3
110962,1
11097,4
11098,2
1109856,1
11099,4
110995,2
111,18
1110,8
11100,3
111007,1
11101,5
111015,1
111018,7
11102,3
111021,1
111027,2
11103,3
111041,1
1110415,1
11105,5
11106,4
111063,2
11107,1
11108,3
11109,1
1111,15
11110,2
11111,2
11112,2
111120,1
111121,1
11113,1
1111349,1
111141,1
111147,1
11115,2
11116,5
11117,3
11118,2
11119,1
111199,1
1112,26
11120,3
111200,1
111207,1
11122,3
11123,1
11124,2
11125,1
111251,1
11126,2
111265,1
1112676,1
11127,2
11128,3
11129,3
1113,14
111305,1
111310,1
111312,1
111316,1
11132,3
111328,1
11133,5
111332,3
11134,2
1113425,1
11134397,1
111344,2
11135,3
11136,4
11137,1
111376,1
11138,4
11139,3
1114,19
11140,2
111400,1
11141,2
1114291,1
11143,4
1114389,2
11144,2
111442,1
11146,3
11147,7
11148,3
111480,1
111492,1
1115,12
11150,7
11151,9
111510,1
111513,1
11152,3
111521,2
111527,1
11153,3
111530,1
11154,4
11155,4
111555,2
1115583,3
11156,1
111564,1
11157,4
11158,6
11159,1
111592,1
111594,1
111599,1
1116,16
11160,1
111605,1
11161,2
111615,1
111616,2
11162,3
11163,2
11164,4
111642,1
1116431,1
1116456,9
11165,7
1116524,1
11166,1
111661,1
11167,2
111670,1
11168,1
11169,1
1116910,1
111692,1
1117,8
11170,4
111702,1
11171,4
11172,2
1117384,1
11174,2
11175,4
111750,1
1117589,3
11176,2
11177,3
111776,2
111777,1
11178,4
111783,1
11179,3
111797,1
1118,23
11180,7
111801,1
11181,2
111810,1
111814,1
1118140,2
111815,1
111819,1
111820,1
11183,5
11184,2
11185,2
11186,1
111860,1
111864,1
111878,1
11188,8
111889,1
11189,2
1119,23
11190,3
11191,3
11192,3
111921,1
11193,1
111932,1
11194,3
11195,1
111959,2
11196,1
11197,4
111970,1
11198,2
11199,4
112,25
1120,22
11200,2
11201,2
112016,1
11202,6
112020,1
11203,5
11204,2
11205,5
112052,1
11206,1
112068,1
11207,4
112075,1
11208,2
11209,2
1121,19
112102,1
11211,2
112115,1
11212,4
11213,1
112132,1
11214,3
112142,1
11215,3
112159,1
11216,2
112173,1
112175,1
11218,2
1121883,1
11219,4
1121926,2
1122,10
11220,2
112201,2
112208,1
11221,5
11222,2
11223,4
11224,5
112242,1
11225,4
11226,6
112262,1
112269,1
11227,6
112277,1
11228,2
11229,1
1122909,1
1123,28
11230,1
11231,2
11232,3
112326,2
11233,2
11235,2
11236,4
11237,1
11238,3
112386,1
112391,1
112396,1
1124,16
11240,2
11241,2
11242,2
11243,11
11244,5
112448,1
1124491,4
11245,1
112452,1
1124541,1
11246,3
112462,2
11247,2
112477,2
11248,2
11249,3
112497,1
1125,20
11250,2
11251,3
112513,1
11252,2
112523,1
11253,5
11254,4
112547,2
11255,2
112558,1
112559,1
11256,4
112560,1
1125615,1
112563,7
1125684,1
11257,2
112571,1
1125798,1
11259,2
112590,1
112598,2
1126,20
11260,5
1126015,2
112606,2
112607,1
11261,5
11262,1
112622,1
112627,1
112628,1
1126341,1
11264,1
11265,6
112656,1
11266,1
112666,2
11267,5
112672,1
112673,1
11268,1
112689,1
11269,3
112690,1
1127,19
11270,2
112708,1
11271,3
11272,1
112723,2
11273,2
11274,5
112745,1
11275,3
112758,2
11276,2
11277,3
112770,1
112771,1
11278,1
11279,9
1128,18
11280,1
11281,3
11282,3
112824,1
11283,1
11284,1
11285,2
112850,1
112852,1
11286,3
112862,1
112866,1
112867,1
11287,3
11288,2
112884,1
11289,3
112894,1
1129,21
11290,1
112906,1
11291,4
11292,1
11293,1
112937,1
1129372,3
11294,2
112940,1
11295,1
11296,1
112964,1
11297,2
112978,1
11298,5
112983,1
11299,3
112996,1
113,19
1130,17
11300,2
113004,1
11301,4
113010,4
11302,1
11303,2
11304,3
11305,4
11306,5
11307,4
113081,1
113087,1
113088,1
11309,5
113090,2
1131,22
11310,1
11311,5
1131130,1
11312,1
11313,6
113144,1
11315,3
113150,1
113155,3
11316,3
113163,1
11317,2
11318,2
113197,1
1132,20
11320,2
113202,1
113203,1
11321,3
11322,4
113225,1
113228,1
11323,2
11324,5
113243,1
11325,3
113254,1
11326,2
113267,1
11327,4
11328,2
113286,1
11329,1
1133,16
11330,2
1133098,1
11331,3
11332,2
113329,1
11333,1
113333,1
11334,5
113342,1
113344,1
11336,1
11337,1
11338,6
113382,1
11339,3
1134,18
11340,3
11341,2
11342,4
1134203,1
11343,1
113438,2
11344,2
113446,2
11345,2
1134553,1
11346,3
113463,1
11347,1
113473,1
11348,1
11349,3
113491,1
1135,11
11350,2
113506,2
11351,6
11352,2
11353,3
1135332,1
113535,1
11354,2
11355,3
113550,1
113553,2
11356,2
11357,3
11358,2
113584,1
1136,21
11360,4
11361,1
11362,4
11363,3
113632,1
113639,1
11364,1
11365,4
113650,1
11366,6
11367,3
11368,4
11369,2
113696,1
1137,19
11370,1
113701,1
11371,1
113726,1
11373,4
1137380,1
11374,3
113749,2
11375,4
11376,2
113766,1
11377,9
11378,2
11379,3
1138,15
11380,3
113806,1
11382,5
113823,1
11383,2
11384,4
113847,1
11385,2
11386,6
11387,6
11388,2
11389,3
1139,8
11391,1
11392,3
113921,1
11394,1
113943,1
11395,7
11396,1
11397,2
11398,1
11399,2
114,11
1140,13
11400,2
1140038,2
11401,3
114010,1
114015,1
11402,2
114024,1
11403,1
11404,3
114046,1
11405,1
114052,1
114053,1
11406,2
11407,1
11408,3
11409,6
114091,1
114096,3
1141,13
11410,1
1141016,1
1141130,1
11412,2
114131,2
114132,1
11414,3
114145,1
11415,4
11416,1
11417,1
11418,2
11419,2
1142,25
11420,3
11421,5
114213,2
11422,4
11423,2
114237,1
11424,8
114241,1
11425,3
114259,1
11426,2
114264,1
11427,1
11428,1
114286,3
11429,2
1143,18
11430,3
11431,5
114312,1
114315,1
11432,2
114324,1
11433,5
114338,1
11434,2
11435,2
11436,6
11438,2
11439,3
114399,1
1144,18
11440,3
1144071,1
11441,2
114410,1
114413,1
114416,1
11442,5
114426,1
11443,2
11445,6
114450,2
11446,3
114467,1
11447,2
1144790,1
11448,2
114480,1
11449,4
114498,1
1145,17
11450,2
11451,1
114518,1
11452,1
114521,1
11453,3
114535,1
11454,2
114546,1
114547,1
114548,2
11455,1
11456,3
1145613,2
11457,3
114576,2
114579,1
1145793,1
11458,2
11459,3
114593,1
1146,21
1146086,1
1146148,1
11462,3
114622,1
11463,2
11464,3
114646,1
1146486,1
11465,5
114651,1
11466,3
114667,1
11467,5
11468,4
114684,1
11469,2
1147,22
11470,1
1147000,1
114706,1
11471,1
1147115,1
11472,3
11473,2
11474,4
114741,1
11475,1
11476,4
11477,2
11478,3
11479,3
1148,17
11480,2
11481,1
11482,3
114826,2
11483,1
114833,1
11484,4
11485,3
11486,3
11487,5
114877,1
11488,1
114885,2
11489,4
114897,1
114898,1
114899,1
1149,19
11490,1
114901,1
11491,2
114914,1
114915,1
114916,1
114917,1
114920,2
11494,3
11495,1
11496,4
114963,2
11497,1
114976,1
11498,1
11499,1
114999,1
115,18
1150,21
11501,1
11502,1
115021,1
11503,1
11504,3
11505,1
11506,2
11508,5
115084,1
1151,10
11510,2
11511,2
11513,2
115138,1
115146,1
